diagram_prefix,section_slug,section_name,diagram_codes,diagram_names,image_paths,source_section,source_diagram,oem_number,part_name,quantity,production_period,applies_for_models,notes,group_code,engine_tokens,interchange_signal,confidence_gate,required_verification,shared_engine_candidate,donor_engine_tokens,shared_confidence_statement,shared_required_verification
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28411AA000,"HOUSING-REAR AXLE,RIGHT",01,02.1997 - 11.1998,S.F4W.(GL+25) +W.F4W,,28413,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28411AA010,"HOUSING-REAR AXLE,LEFT",01,02.1997 - 11.1998,S.F4W.(GL+25) +W.F4W,,28413A,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28016AA020,BEARING-REAR AXLE,02,02.1997 - 11.1998,S.F4W.(GL+25) +W.F4W,,28416,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28052AA031,HUB-REAR AXLE,02,02.1997 - 11.1998,S.25 +W.(25+OBK),,28462,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28015AA090,OIL SEAL-REAR AXLE,02,02.1997 - 11.1998,S.F4W.(GL+25) +W.F4W,NO.3,28415*C,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28015AA110,OIL SEAL-REAR AXLE,02,02.1997 - 11.1998,S.F4W.(GL+25) +W.F4W,NO.2,28415*B,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28055AA002,BOLT-HUB,16,02.1997 - 11.1998,S.2W.GL.MT.EJ18E +S.(LX+25) +W.2W.LX +W.(25+OBK),,28365,EJ18E,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,901120077,BOLT-SOCKET,16,02.1997 - 11.1998,S.25 +W.(25+OBK),,M12007X,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28035AA040,SNAP RING,02,02.1997 - 11.1998,S.F4W.(GL+25) +W.F4W,,28435A,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,26750AA013,TONE WHEEL-REAR,02,02.1997 - 11.1998,S.25 +W.(25+OBK),,27550B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28044AA000,NUT-AXLE,02,02.1997 - 11.1998,S +W,,28386,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,23233GA091,BAFFLE PLATE-DOJ,02,,S.F4W.GL.MT +S.25 +W.F4W.(LX+GL).MT +W.(25+OBK),,28337,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28092AC010,DOJ UNIT KIT-REAR,02,,S.F4W.GL.MT +S.25 +W.F4W.(LX+GL).MT +W.(25+OBK),OBK:EXC.EUROPE,28492,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,723224060,CIRCLIP,02,,S.F4W.(GL+25) +W.F4W,"NO.2,OBK:EXC.EUROPE",28333*B,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,723245020,SNAP RING,02,,S.F4W.(GL+25) +W.F4W,OBK:EXC.EUROPE,28335,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,23242GA410,BAND-DRIVE SHAFT B,04,USED ONLY SMALL DIA,S.F4W.(GL+25) +W.F4W,,28324A,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28023AA120,BOOT-DRIVE SHAFT,02,,S.F4W.(GL+25) +W.F4W,OBK:EXC.EUROPE,28323,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28091AC030,"BJ-SHAFT & BOOT KIT,REAR RIGHT",01,,S.F4W.GL.MT +S.25 +W.F4W.(LX+GL).MT +W.(25+OBK),OBK:EXC.EUROPE,28491A,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,23242GA400,BAND-DRIVE SHAFT A,02,USED ONLY LARGE DIA,S.F4W.(GL+25) +W.F4W,,28324,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28023AA130,BOOT-DRIVE SHAFT,02,,S.F4W.(GL+25) +W.F4W,OBK:EXC.EUROPE,28323A,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28091AC040,"BJ-SHAFT & BOOT KIT,REAR LEFT",01,,S.F4W.GL.MT +S.25 +W.F4W.(LX+GL).MT +W.(25+OBK),OBK:EXC.EUROPE,28491B,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,23223GA050,GREASE-DRIVE SHAFT,02,VU-3A702 300G,S.F4W.(GL+25) +W.F4W,USED ONLY DOJ,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,23223GA060,GREASE-DRIVE SHAFT,02,VU-3A702 120G,S.F4W.(GL+25) +W.F4W,USED ONLY DOJ,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,723223000,GREASE-DRIVE SHAFT,02,MOYLEX NO.2 120G,S.F4W.(GL+25) +W.F4W,,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,723223010,GREASE-DRIVE SHAFT,02,MOYLEX NO.2 300G,S.F4W.(GL+25) +W.F4W,,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,723223020,GREASE-DRIVE SHAFT,01,MOYLEX NO.2 150G,S.F4W.(GL+25) +W.F4W,,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28093KA000,GREASE-DRIVE SHAFT,02,VU-3A702 150G,S.F4W.(GL+25) +W.F4W,USED ONLY DOJ,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28021AC111,"DRIVE SHAFT ASSEMBLY-REAR,RIGHT",01,,S.F4W.GL.MT +S.25 +W.F4W.(LX+GL).MT +W.(25+OBK),,28421A,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28021AC121,"DRIVE SHAFT ASSEMBLY-REAR,LEFT",01,,S.F4W.GL.MT +S.25 +W.F4W.(LX+GL).MT +W.(25+OBK),OBK:EXC.EUROPE,28421B,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,23223GA050,GREASE-DRIVE SHAFT,02,VU-3A702 300G,S.F4W.(GL+25) +W.F4W,USED ONLY DOJ,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,23223GA060,GREASE-DRIVE SHAFT,02,VU-3A702 120G,S.F4W.(GL+25) +W.F4W,USED ONLY DOJ,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,28093KA000,GREASE-DRIVE SHAFT,02,VU-3A702 150G,S.F4W.(GL+25) +W.F4W,USED ONLY DOJ,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,723223000,GREASE-DRIVE SHAFT,02,MOYLEX NO.2 120G,S.F4W.(GL+25) +W.F4W,,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,723223010,GREASE-DRIVE SHAFT,02,MOYLEX NO.2 300G,S.F4W.(GL+25) +W.F4W,,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
281,suspension-axle-brake,Suspension Axle Brake,281_01; 281_02; 281_39,REAR AXLE,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_01_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_02_LH_2_LR.gif; /diagrams/06_SUSPENSION_AXLE_BRAKE/B11_281_39_LH_2_LR.gif,Suspension Axle Brake,REAR AXLE,723223020,GREASE-DRIVE SHAFT,01,MOYLEX NO.2 150G,S.F4W.(GL+25) +W.F4W,,28395,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
290,suspension-axle-brake,Suspension Axle Brake,290_01,DISK WHEEL,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_290_01_LH_2_LR.gif,Suspension Axle Brake,DISK WHEEL,28111AA500,DISK WHEEL-SPARE,01,16X4T,S.F4W.(GL+25) +W.F4W,,28111B,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
290,suspension-axle-brake,Suspension Axle Brake,290_01,DISK WHEEL,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_290_01_LH_2_LR.gif,Suspension Axle Brake,DISK WHEEL,28111AC490,DISK WHEEL-STEEL,04,15X6J:ST,S.GL.EJ20E +S.25 +W.(GL+25+OBK).N/S,,28111A,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
290,suspension-axle-brake,Suspension Axle Brake,290_01,DISK WHEEL,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_290_01_LH_2_LR.gif,Suspension Axle Brake,DISK WHEEL,91551AA061,LABEL-CAUCTION TIRE,01,,S.2W.GL.AT.EJ20E +S.F4W.(GL+25) +W.F4W +W.2W.GL.AT,,91612I,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
290,suspension-axle-brake,Suspension Axle Brake,290_01,DISK WHEEL,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_290_01_LH_2_LR.gif,Suspension Axle Brake,DISK WHEEL,723141320,BALANCE WEIGHT,*,20G:ST,S +W.LX.MT +W.(GL+25+OBK).N/S,,28101,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
290,suspension-axle-brake,Suspension Axle Brake,290_01,DISK WHEEL,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_290_01_LH_2_LR.gif,Suspension Axle Brake,DISK WHEEL,723141590,BALANCE WEIGHT,*,60G:ST,S +W.LX.MT +W.(GL+25+OBK).N/S,,28101,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
290,suspension-axle-brake,Suspension Axle Brake,290_01,DISK WHEEL,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_290_01_LH_2_LR.gif,Suspension Axle Brake,DISK WHEEL,723141580,BALANCE WEIGHT,*,55G:ST,S +W.LX.MT +W.(GL+25+OBK).N/S,,28101,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
